"","observed_scientific_name","valid_scientific_name","rank","vernacular_fr","kingdom","phylum","class","order","family","genus","species","itis_code"
"1995","Gnorimoschema shepherdiae","Gnorimoschema shepherdiae","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Gnorimoschema","Gnorimoschema shepherdiae",NA
"1996","Landryia matutella","Landryia matutella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Scythrididae","Landryia","Landryia matutella",NA
"1997","Schreckensteinia erythriella","Schreckensteinia erythriella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Schreckensteiniidae","Schreckensteinia","Schreckensteinia erythriella",NA
"1998","Chionodes obscurusella","Chionodes obscurusella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Chionodes","Chionodes obscurusella",NA
"1999","Coleophora latronella","Coleophora latronella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Coleophoridae","Coleophora","Coleophora latronella",NA
"2000","Coleophora cornella","Coleophora cornella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Coleophoridae","Coleophora","Coleophora cornella",NA
"2001","Euphydryas","Euphydryas","subgenus","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Euphydryas","",NA
"2002","Olethreutes baccatana","Olethreutes baccatana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Olethreutes","Olethreutes baccatana",NA
"2003","Neoligia crytora","Neoligia crytora","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Neoligia","Neoligia crytora",NA
"2004","Spiramater grandis","Spiramater grandis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spiramater","Spiramater grandis",NA
"2005","Euxoa","Euxoa","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","",NA
"2006","Eupithecia palpata","Eupithecia palpata","species","Arpenteuse (petite) du pin","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia palpata",NA
"2007","Archips fervidana","Archips fervidana","species","Tisseuse du chêne","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Archips","Archips fervidana",NA
"2008","Eupithecia subfuscata","Eupithecia subfuscata","species","L'eupithécie noirâtre","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia subfuscata",NA
"2009","Lobesia bicinctana","Lobesia bicinctana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Lobesia","Lobesia bicinctana",NA
"2010","Incurvaria rubiella","Incurvaria rubiella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Incurvariidae","Incurvaria","Incurvaria rubiella",NA
"2011","Cydia nigricana","Cydia nigricana","species","Tordeuse du pois","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia","Cydia nigricana",NA
"2012","Epinotia solicitana","Epinotia solicitana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Epinotia","Epinotia solicitana",NA
"2013","Coleophora lineapulvella","Coleophora lineapulvella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Coleophoridae","Coleophora","Coleophora lineapulvella",NA
"2014","Proteoteras willingana","Proteoteras willingana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Proteoteras","Proteoteras willingana",NA
"2015","Hyppa","Hyppa","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Hyppa","",NA
"2016","Sinoe","Sinoe","genus","Comte de sinoe","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Sinoe","",NA
"2017","Eudonia","Eudonia","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Eudonia","",NA
"2018","Exoteleia pinifoliella","Exoteleia pinifoliella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Exoteleia","Exoteleia pinifoliella",NA
"2019","Autographa flagellum","Autographa flagellum","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Autographa","Autographa flagellum",NA
"2020","Heterocampa umbrata pulverea","Heterocampa umbrata pulverea","subspecies","","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Heterocampa","Heterocampa umbrata",NA
"2021","Chytonix sensilis","Chytonix sensilis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Chytonix","Chytonix sensilis",NA
"2022","Acronicta dactylina","Acronicta dactylina","species","Acronycte de l'aulne","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Acronicta","Acronicta dactylina",NA
"2023","Plutella xylostella","Plutella xylostella","species","Teigne des choux","Animalia","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella","Plutella xylostella",NA
"2024","Coleophora vacciniivorella","Coleophora vacciniivorella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Coleophoridae","Coleophora","Coleophora vacciniivorella",NA
"2025","Platarctia parthenos","Platarctia parthenos","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Platarctia","Platarctia parthenos",NA
"2026","Euxoa sinelinea","Euxoa sinelinea","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa sinelinea",NA
"2027","Apamea cogitata","Apamea cogitata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Apamea","Apamea cogitata",NA
"2028","Acronicta laetifica","Acronicta laetifica","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Acronicta","Acronicta laetifica",NA
"2029","Pococera expandens","Pococera expandens","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Pococera","Pococera expandens",NA
"2030","Pediasia","Pediasia","genus","Oseriates","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pediasia","",NA
"2031","Alloclemensia americana","Alloclemensia americana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Incurvariidae","Alloclemensia","Alloclemensia americana",NA
"2032","Pseudotelphusa belangerella","Pseudotelphusa belangerella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Pseudotelphusa","Pseudotelphusa belangerella",NA
"2033","Cabera","Cabera","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Cabera","",NA
"2034","Diarsia","Diarsia","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Diarsia","",NA
"2035","Endothenia","Endothenia","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Endothenia","",NA
"2036","Xylena germana","Xylena germana","species","Lithomoia germana","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Xylena","Xylena germana",NA
"2037","Pseudochelaria pennsylvanica","Pseudochelaria pennsylvanica","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Pseudochelaria","Pseudochelaria pennsylvanica",NA
"2038","Xylena","Xylena","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Xylena","",NA
"2039","Stigmella apicialbella","Stigmella apicialbella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nepticulidae","Stigmella","Stigmella apicialbella",NA
"2040","Nola cilicoides","Nola cilicoides","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nolidae","Nola","Nola cilicoides",NA
"2041","Abagrotis anchocelioides","Abagrotis anchocelioides","species","Rhynchagrotis anchocelioides","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Abagrotis","Abagrotis anchocelioides",NA
"2042","Faronta diffusa","Dargida diffusa","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Dargida","Dargida diffusa",NA
"2043","Oeneis bore taygete","Oeneis bore taygete","subspecies","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Oeneis","Oeneis bore",NA
"2044","Speyeria cybele novascotiae","Speyeria cybele novascotiae","subspecies","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Speyeria","Speyeria cybele",NA
"2045","Papilio brevicauda gaspeensis","Papilio brevicauda gaspeensis","subspecies","","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio brevicauda",NA
"2046","Oeneis melissa melissa","Oeneis melissa melissa","subspecies","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Oeneis","Oeneis melissa",NA
"2047","Nymphalis vaualbum","Polygonia vaualbum","species","Polygonia vau-album","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Nymphalis l-album",NA
"2048","Oeneis chryxus calais","Oeneis chryxus calais","subspecies","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Oeneis","Oeneis chryxus",NA
"2049","Macrosaccus morrisella","Macrosaccus morrisella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gracillariidae","Macrosaccus","Macrosaccus morrisella",NA
"2050","Psaphida resumens","Psaphida resumens","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Psaphida","Psaphida resumens",NA
"2051","Xestia scropulana","Xestia scropulana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Xestia","Xestia scropulana",NA
"2052","Xestia atrata","Xestia atrata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Xestia","Xestia atrata",NA
"2053","Lithophane disposita","Lithophane disposita","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Lithophane","Lithophane disposita",NA
"2054","Lithophane antennata","Lithophane antennata","species","Noctuelle des fruits verts","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Lithophane","Lithophane antennata",NA
"2055","Orthodes goodelli","Orthodes goodelli","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthodes","Orthodes goodelli",NA
"2056","Orthodes obscura","Orthodes obscura","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthodes","Orthodes obscura",NA
"2057","Eupithecia lariciata","Eupithecia lariciata","species","L'eupithécie du mélèze","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia lariciata",NA
"2058","Mythimna","Mythimna","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Mythimna","",NA
"2059","Diarsia rosaria freemani","Diarsia rosaria freemani","subspecies","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Diarsia","Diarsia rosaria",NA
"2060","Abagrotis alternata","Abagrotis alternata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Abagrotis","Abagrotis alternata",NA
"2061","Eupithecia gelidata","Eupithecia gelidata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia gelidata",NA
"2062","Hemipachnobia monochromatea","Hemipachnobia monochromatea","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Hemipachnobia","Hemipachnobia monochromatea",NA
"2063","Xestia adela","Xestia c-nigrum","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Xestia","Xestia c-nigrum",NA
"2064","Xestia dolosa","Xestia dolosa","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Xestia","Xestia dolosa",NA
"2065","Paradiarsia littoralis","Paradiarsia littoralis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Paradiarsia","Paradiarsia littoralis",NA
"2066","Lasionycta subdita","Lasionycta subdita","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Lasionycta","Lasionycta subdita",NA
"2067","Eupithecia subfuscata","Eupithecia subfuscata","species","Eupithécie noirâtre","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia subfuscata",NA
"2068","Mamestra curialis","Mamestra curialis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Mamestra","Mamestra curialis",NA
"2069","Eupithecia intricata","Eupithecia intricata","species","Eupithécie embrouillée","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia intricata",NA
"2070","Eupithecia scopariata","Eupithecia scopariata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia scopariata",NA
"2071","Polia propodea","Polia propodea","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Polia","Polia propodea",NA
"2072","Polia secedens","Lasionycta secedens","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Lasionycta","Lasionycta secedens",NA
"2073","Eupithecia pseudotsugata","Eupithecia pseudotsugata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia pseudotsugata",NA
"2074","Agrotis ypsilon von","Agrotis ipsilon","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Agrotis","Agrotis ipsilon",NA
"2075","Xestia perquiritata","Xestia perquiritata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Xestia","Xestia perquiritata",NA
"2076","Syngrapha diasema","Syngrapha diasema","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Syngrapha","Syngrapha diasema",NA
"2077","Syngrapha montana","Syngrapha montana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Syngrapha","Syngrapha montana",NA
"2078","Elachista orestella","Elachista orestella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Elachistidae","Elachista","Elachista orestella",NA
"2079","Eupithecia assimilata","Eupithecia assimilata","species","Eupithécie du groseiller","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia assimilata",NA
"2080","Lacinipolia anguina","Lacinipolia anguina","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Lacinipolia","Lacinipolia anguina",NA
"2081","Eupithecia cimicifugata","Eupithecia cimicifugata","species","Eupithecia grata","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia cimicifugata",NA
"2082","Eupithecia russeliata","Eupithecia russeliata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia russeliata",NA
"2083","Agrotis ruta","Agrotis ruta","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Agrotis","Agrotis ruta",NA
"2084","Ochropleura plecta","Ochropleura plecta","species","Cordon blanc","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ochropleura","Ochropleura plecta",NA
"2085","Anarta","Anarta","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Anarta","",NA
"2086","Euxoa quebecensis","Euxoa quebecensis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa quebecensis",NA
"2087","Anaplectoides","Anaplectoides","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Anaplectoides","",NA
"2088","Phoberia atomaris","Phoberia atomaris","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Phoberia","Phoberia atomaris",NA
"2089","Eupithecia regina","Eupithecia regina","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia regina",NA
"2090","Limenitis arthemis rubrofasciata","Limenitis arthemis rubrofasciata","subspecies","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis arthemis",NA
"2091","Hesperia comma manitoba","Hesperia comma manitoba","subspecies","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Hesperia","Hesperia comma",NA
"2092","Antispila freemani","Antispila freemani","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Heliozelidae","Antispila","Antispila freemani",NA
"2093","Bellura densa","Bellura densa","species","Arzama densa","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Bellura","Bellura densa",NA
"2094","Geina periscelidactylus","Geina periscelidactylus","species","Geina periscelidactyla","Animalia","Arthropoda","Insecta","Lepidoptera","Pterophoridae","Geina","Geina periscelidactylus",NA
"2095","Eucopina gloriola","Eucopina gloriola","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Eucopina","Eucopina gloriola",NA
"2096","Donacaula melinellus","Donacaula melinellus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Donacaula","Donacaula melinellus",NA
"2097","Boloria chariclea grandis","Boloria chariclea grandis","subspecies","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Clossiana","Clossiana chariclea",NA
